gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,total_score,average_score,target
0,0,7,0,3,96,64,85,86,93,92,65,581,83.0,14
1,0,3,1,31,76,83,100,96,65,98,97,615,87.85714285714286,10
0,0,2,0,2,85,89,85,73,95,70,80,580,82.99698469403928,14
0,0,6,0,34,82,85,86,69,81,87,81,575,82.2234833383181,0
0,0,2,0,35,85,87,87,90,91,91,99,630,90.0,4
0,0,3,0,1,90,71,89,76,86,86,85,587,83.89038914433166,14
0,0,3,0,26,85,87,85,69,80,99,93,598,85.42857142857143,0
0,0,4,0,12,100,67,100,60,94,72,70,563,80.42857142857143,15
0,0,3,0,4,90,69,94,65,74,81,73,550,78.61071477775515,14
1,0,1,0,22,92,75,65,97,61,76,81,547,78.14285714285714,9
1,0,4,0,16,100,68,62,76,72,94,89,561,80.14285714285714,11
0,0,3,0,33,79,92,77,76,84,67,84,563,80.47977245529448,15
1,0,1,0,7,96,90,79,87,92,98,85,630,90.13499593538246,2
0,0,2,0,5,73,87,92,99,84,91,71,597,85.28571428571429,16
1,0,6,0,33,82,77,78,71,89,96,91,586,83.7853121273418,10
0,0,2,0,3,59,67,97,84,97,73,78,558,79.74419747415827,16
0,0,2,0,19,91,84,89,79,73,93,68,579,82.74620592749554,13
0,0,1,0,12,96,83,97,74,66,97,78,594,84.97856110471548,10
0,0,1,0,35,95,89,92,87,95,86,93,637,91.0,1
1,0,6,0,30,87,79,88,85,95,69,87,592,84.64009068586026,11
0,0,6,0,4,90,81,89,89,73,95,79,600,85.76043406749599,14
0,0,2,0,30,87,84,95,97,89,67,84,605,86.5364513563265,8
0,0,0,0,26,98,84,92,95,95,73,92,632,90.30441129669506,1
0,0,3,0,42,89,89,91,94,87,91,96,640,91.47208731231949,1
0,0,1,0,31,93,62,93,83,95,92,70,590,84.344181981981,8
0,0,1,0,13,96,91,96,69,70,99,70,591,84.42857142857143,10
1,0,2,0,26,76,85,67,60,100,63,64,515,73.57142857142857,4
0,0,3,0,18,83,63,85,93,80,76,69,551,78.85290278193175,13
1,0,4,0,13,96,66,87,82,89,74,94,590,84.41746498048136,12
0,0,2,0,17,82,92,74,81,87,93,77,588,84.09707713038522,10
0,0,5,0,2,94,79,89,77,71,96,87,597,85.32983394686356,14
1,0,4,1,12,73,86,69,91,73,87,81,563,80.4485638058828,2
0,0,2,0,16,96,66,96,92,91,69,71,583,83.39990556706563,13
1,0,4,0,4,85,60,61,75,83,87,65,516,73.71428571428571,4
1,0,3,0,29,73,84,70,89,65,98,64,545,77.95382815256846,0
1,0,3,0,32,89,83,93,90,87,97,94,637,91.06078188379121,8
0,0,1,0,18,98,93,87,70,89,91,96,627,89.69158115159286,13
0,0,1,1,20,85,96,71,67,98,92,91,600,85.71428571428571,9
1,0,1,0,4,99,73,89,83,89,98,96,630,90.01245822050127,14
0,0,2,0,8,81,78,82,83,63,85,75,547,78.14285714285714,2
1,0,3,0,5,86,63,63,73,80,84,65,518,74.03158258638675,4
0,0,0,0,30,60,88,74,92,87,81,79,565,80.74727710421233,4
1,0,5,0,40,88,100,94,91,85,91,88,637,91.0,1
1,0,0,0,11,98,73,70,89,90,78,71,573,81.90614223442104,6
0,0,0,1,14,81,99,85,72,67,78,69,551,78.71428571428571,9
1,0,2,0,13,63,94,65,97,69,90,85,564,80.59720032885531,6
1,0,3,0,30,60,67,94,74,71,98,74,538,76.85714285714286,4
0,0,2,1,8,69,94,88,76,71,87,74,561,80.25963115671212,16
0,0,2,0,19,77,67,64,73,88,77,82,530,75.73885097732015,9
0,0,6,0,30,68,83,72,75,90,94,97,582,83.27234120645927,10
0,0,1,0,9,79,85,87,83,83,81,93,593,84.83626214164099,2
0,1,8,0,3,51,54,66,87,99,58,68,483,69.0,7
1,0,1,0,14,69,69,84,100,69,77,87,555,79.28571428571429,6
1,0,3,0,1,88,99,81,62,75,67,71,546,78.03185623021419,16
1,0,3,0,12,82,86,96,92,87,80,93,619,88.51842040668284,6
1,0,4,0,34,94,91,88,97,91,84,90,638,91.2779657058448,8
0,0,5,0,31,98,73,73,77,87,98,83,589,84.14285714285714,5
0,0,5,0,16,95,88,77,89,96,87,66,600,85.7462851345718,15
0,0,1,0,15,76,75,92,85,79,85,77,572,81.71807304436308,12
0,0,6,0,9,80,69,85,91,84,92,74,578,82.601989897044,2
0,0,3,0,6,94,91,81,65,78,80,65,557,79.63568757510616,16
0,0,2,0,11,96,82,65,84,95,80,98,603,86.1723211053817,15
0,0,1,0,4,65,93,89,95,78,85,79,586,83.81405992996137,12
0,0,3,0,31,88,98,65,68,99,94,79,591,84.42857142857143,10
1,0,1,0,15,96,95,67,88,68,93,75,582,83.14285714285714,9
0,0,4,1,11,80,74,76,96,99,84,71,581,83.08731182685888,9
0,0,3,0,26,83,71,85,70,70,77,76,535,76.56313353881613,13
1,0,1,1,3,75,64,98,65,88,65,71,526,75.14285714285714,16
1,0,1,0,2,62,100,91,75,99,76,78,581,83.0,3
0,0,1,0,4,96,71,89,76,86,61,85,568,81.15077921109375,14
0,0,3,0,35,87,85,96,98,88,99,92,645,92.14285714285714,1
1,0,4,0,29,79,92,66,100,87,90,91,607,86.77199053635934,0
1,0,1,0,4,72,90,77,96,85,93,77,593,84.81977942705127,3
0,0,2,0,33,97,90,86,99,84,78,97,634,90.61335749742186,8
0,0,4,0,27,86,96,66,86,63,89,92,581,83.02213975998608,0
0,0,2,0,24,95,85,90,94,91,84,85,624,89.14285714285714,1
0,0,3,0,4,89,75,75,88,97,96,88,611,87.38026220994455,16
0,0,2,0,31,91,96,76,75,79,97,80,596,85.26019653615126,0
1,0,2,0,9,69,62,82,89,81,72,71,526,75.14285714285714,4
0,1,2,0,15,86,97,68,69,91,81,66,561,80.15310652897284,15
0,0,1,0,29,93,81,67,80,93,84,81,584,83.44968716043918,0
0,0,3,0,1,98,91,63,80,79,88,64,566,80.9810085796435,3
1,0,2,0,3,62,67,85,97,98,62,73,544,77.71428571428571,3
0,0,7,0,5,88,60,87,95,65,75,76,546,78.0,14
0,0,3,0,31,95,82,91,94,85,73,79,603,86.14845874563716,8
0,0,4,0,25,73,93,73,73,79,97,99,589,84.23636709529718,10
0,0,1,0,21,100,67,100,65,67,92,67,558,79.71428571428571,4
1,0,1,0,15,69,83,75,86,69,86,81,551,78.7986891625869,6
0,1,1,1,30,80,93,82,89,94,95,70,603,86.14285714285714,1
0,0,1,0,37,98,87,96,89,100,85,91,646,92.28571428571429,1
0,0,2,0,26,65,77,66,100,88,77,62,535,76.42857142857143,4
0,0,1,1,3,92,84,86,80,73,97,88,600,85.71428571428571,7
1,0,1,0,17,87,98,72,82,72,91,83,588,84.11725068369049,9
1,0,3,0,14,84,97,68,86,84,94,97,614,87.82591420101377,6
1,0,2,0,11,61,75,95,62,93,92,87,565,80.71428571428571,6
0,0,2,0,1,99,89,82,78,93,83,78,606,86.61754753467284,3
0,0,0,0,29,97,90,82,62,95,84,89,602,86.07792594149755,0
0,0,2,0,16,77,86,96,85,76,87,93,602,86.10647711994639,15
0,0,5,0,30,64,82,76,85,76,93,87,566,80.99699476388292,10
0,0,4,0,13,92,60,70,82,43,93,88,532,76.08121413326495,11
1,0,1,0,23,95,77,93,64,68,88,98,587,83.8977500570438,15
0,0,0,0,16,99,70,86,61,70,90,66,542,77.42857142857143,5
0,0,6,0,5,88,82,99,65,83,65,98,580,82.85714285714286,14
0,0,2,0,32,84,80,88,83,81,72,89,579,82.76778242879932,8
0,0,1,0,32,81,84,94,93,91,92,94,631,90.2746923736452,8
0,0,1,0,31,87,100,86,60,80,78,96,587,83.85714285714286,13
0,0,5,0,1,66,83,79,65,57,61,86,497,71.0,7
1,0,1,0,16,91,68,74,60,90,85,88,559,79.87991496966181,6
0,0,0,0,15,90,90,91,95,96,91,66,621,88.84566586829115,9
1,0,2,0,17,97,97,90,69,75,68,70,566,80.85714285714286,5
1,0,2,0,35,99,92,93,92,96,90,95,660,94.29004655624914,12
0,0,0,1,23,94,61,81,64,75,72,61,508,72.57142857142857,13
0,0,2,0,42,92,91,93,89,93,90,99,650,92.97674003246338,1
1,1,10,0,1,87,58,85,82,100,87,91,590,84.28571428571429,7
1,0,4,0,2,71,68,77,73,68,73,64,494,70.57142857142857,4
0,0,1,0,22,96,90,98,68,93,93,87,627,89.64521763117907,13
0,0,3,0,30,84,93,90,79,87,92,94,621,88.83266937539456,11
1,0,1,0,28,84,95,82,64,87,88,93,595,85.07411294596334,9
1,0,1,0,3,66,85,69,73,91,78,83,546,78.12615075860663,3
0,0,7,0,23,86,73,84,75,92,96,88,596,85.23265782727542,10
0,0,2,0,22,89,89,92,95,86,63,75,592,84.60909634633423,13
1,1,9,0,4,56,90,95,59,91,77,99,567,81.0,7
0,0,3,0,33,79,92,78,75,86,66,82,560,80.14048272037185,15
1,0,6,0,31,65,81,75,81,85,94,91,574,82.08118297740316,10
0,0,3,0,33,93,63,69,97,64,82,83,551,78.71428571428571,15
0,0,7,0,30,88,98,87,85,96,77,96,627,89.57142857142857,1
0,0,4,0,5,89,88,88,75,83,62,64,553,79.00477035926474,14
0,0,5,0,13,85,72,92,84,96,96,81,609,87.03697554390114,10
0,0,1,0,13,91,84,64,69,97,78,88,573,81.95664636904979,15
0,0,0,0,22,64,75,91,81,82,95,82,573,81.87863098444336,10
1,0,3,0,39,96,90,86,92,92,95,87,638,91.14285714285714,1
0,0,2,0,29,86,89,69,92,66,63,75,543,77.64307394449186,15
0,0,1,0,5,55,58,96,88,99,98,71,565,80.71428571428571,7
0,0,9,0,1,60,72,66,95,67,78,94,532,76.0,7
0,0,3,0,25,92,81,68,96,99,92,79,607,86.71428571428571,15
0,0,1,0,31,69,92,68,69,76,94,64,536,76.59107158449497,10
1,0,2,0,32,91,87,88,82,95,70,87,600,85.71428571428571,5
0,0,3,0,25,95,79,91,89,92,94,94,636,90.89778491737745,15
0,0,1,0,29,73,64,86,71,81,75,93,546,78.09052803373324,12
0,0,4,0,21,79,78,76,70,70,86,75,537,76.80231373618388,11
1,0,2,0,2,91,78,71,81,91,70,94,578,82.69033484613061,3
1,0,3,0,3,96,69,83,72,84,79,86,572,81.83987288385241,12
0,0,3,0,28,84,62,94,81,92,76,83,574,82.13792694619055,9
1,0,2,0,2,98,98,87,79,89,78,87,619,88.48310414593331,14
0,0,2,0,21,100,77,90,83,88,91,80,609,87.0,9
0,0,4,0,26,80,74,92,79,61,82,94,565,80.78219584999542,15
0,0,5,0,17,89,82,79,84,34,89,75,536,76.58574217928269,11
0,0,4,0,1,86,79,82,85,65,81,71,551,78.8283909812992,14
1,0,1,1,5,88,81,70,88,88,84,63,565,80.73152514310985,16
0,0,1,0,30,85,63,92,80,82,69,93,567,81.11506746693547,8
1,0,5,1,10,83,61,76,75,62,79,94,530,75.71428571428571,6
0,0,4,0,24,84,84,67,90,75,92,80,576,82.37032122635034,11
0,0,3,0,0,75,66,91,73,100,94,67,566,80.85714285714286,16
0,0,0,0,13,87,63,81,85,62,98,81,557,79.57142857142857,13
0,0,1,0,14,84,90,94,66,77,71,93,577,82.45569959428379,2
1,0,3,0,16,91,84,95,97,88,70,77,602,86.0,5
0,0,5,0,11,85,78,93,86,98,96,71,608,86.97169778152929,13
0,0,5,0,14,85,100,98,94,87,82,63,611,87.39636573773912,13
1,0,2,0,13,80,92,96,83,84,76,81,596,85.18077085293027,2
0,0,0,1,14,81,84,69,99,55,68,73,529,75.57142857142857,11
0,0,0,0,24,95,86,67,92,40,74,65,521,74.56319846392452,11
1,0,3,1,4,90,95,89,93,92,99,88,646,92.28571428571429,14
1,0,0,0,20,92,66,77,96,92,62,90,575,82.14285714285714,11
1,0,2,0,13,70,89,83,72,77,91,69,553,79.10378023837241,6
1,0,5,0,22,92,86,87,81,93,90,99,628,89.71428571428571,1
0,0,2,0,14,86,77,86,65,96,75,81,568,81.15975724827639,13
1,0,3,0,1,90,96,88,83,92,77,78,608,86.90737273723492,3
0,0,4,1,30,92,90,92,78,59,68,96,575,82.14285714285714,11
0,0,2,0,2,91,87,83,89,95,87,81,617,88.22780854487115,3
1,0,3,0,38,92,88,90,94,88,92,96,640,91.42857142857143,1
0,0,4,0,7,61,65,69,89,61,94,72,514,73.47807937715233,2
1,0,5,0,32,96,83,67,86,81,92,73,578,82.57142857142857,5
0,0,2,0,9,81,86,96,91,75,70,96,598,85.47935537374909,15
1,0,2,0,14,96,84,83,84,31,89,76,546,78.137562213649,11
0,0,4,0,21,88,97,88,83,88,80,92,618,88.41645609456664,9
1,0,3,0,26,96,74,91,77,65,85,91,581,83.1374424365034,15
0,0,2,0,30,91,88,98,91,89,67,75,602,86.02698370307313,8
0,0,6,0,10,63,87,71,68,66,67,99,521,74.42857142857143,16
0,0,3,0,25,97,70,90,86,91,64,65,566,80.94177223464868,1
0,0,2,0,27,75,79,61,66,75,85,61,505,72.23012102494566,9
0,0,1,0,33,83,84,88,89,92,88,90,618,88.32472504686932,8
0,0,2,1,31,88,86,95,79,59,72,96,576,82.36291298777252,11
0,0,1,0,30,83,97,99,92,99,77,75,625,89.33955982997001,8
0,0,2,0,0,64,76,79,78,63,67,69,500,71.50637829611904,3
1,0,4,0,5,75,88,68,96,71,92,83,574,82.14008459002189,12
1,0,5,1,8,78,82,69,93,77,81,86,569,81.38708539390878,2
0,0,1,0,3,74,74,93,76,97,85,83,585,83.61908463527406,2
0,0,3,0,32,88,81,83,82,82,72,80,570,81.51575511327766,8
1,0,6,1,32,78,92,77,100,61,82,61,551,78.71428571428571,0
1,1,6,0,1,41,83,54,87,97,65,69,496,70.85714285714286,7
1,0,3,0,3,91,79,90,91,80,98,96,628,89.71777501989519,14
1,0,1,0,14,85,75,63,63,73,81,95,538,76.92234762627581,6
0,0,3,0,11,75,92,69,63,85,88,95,570,81.48278589198254,12
1,0,0,1,17,66,99,85,90,76,64,95,575,82.14285714285714,4
0,0,4,0,34,89,83,83,84,83,69,73,566,80.99502724230736,8
1,0,2,0,30,85,64,93,80,82,70,94,568,81.14285714285714,8
0,0,2,0,16,90,89,98,70,79,60,92,578,82.57142857142857,4
1,0,7,0,26,80,90,85,89,85,80,68,577,82.42857142857143,0
1,0,0,0,31,88,61,95,91,99,64,90,588,84.0,8
0,0,1,0,3,82,75,65,93,83,77,95,573,81.85714285714286,12
1,0,4,0,13,93,61,71,82,43,94,88,532,76.0,11
0,0,1,0,13,90,70,77,62,78,84,76,540,77.22567827918435,12
0,0,2,0,22,96,97,76,97,95,82,85,631,90.14535198092325,15
0,0,1,0,18,82,94,72,81,86,92,74,585,83.61776581311685,10
1,0,1,0,15,90,68,75,60,90,85,88,558,79.81110175758069,6
1,0,1,0,4,92,81,98,97,78,80,72,599,85.68410737249305,14
0,0,2,0,18,82,62,86,92,78,76,70,549,78.50470294429158,13
1,0,1,0,25,91,65,86,66,88,85,60,541,77.28571428571429,5
0,0,0,0,22,65,75,90,82,83,94,81,573,81.88797443249955,10
1,0,5,0,9,61,97,85,98,67,79,84,574,82.0884026374349,6
1,0,2,0,13,80,93,96,83,84,76,80,594,84.99093757993937,2
0,0,1,0,5,79,95,81,67,66,71,66,525,75.0,4
1,0,2,0,5,52,66,97,81,92,81,89,562,80.31393289755934,16
1,0,8,0,34,83,94,93,62,92,98,94,616,88.0,0
1,0,1,0,17,80,93,88,79,88,93,99,622,88.98355029870885,6
0,0,3,0,26,84,63,86,82,75,60,71,523,74.76805363427486,11
0,0,1,0,35,85,87,89,88,87,95,98,632,90.3173075461248,8
1,0,1,0,23,75,89,89,81,91,91,99,618,88.37478920345411,12
0,0,1,0,10,88,76,60,70,81,67,77,522,74.65311655024038,2
0,0,2,0,27,83,77,86,70,72,85,84,560,80.06563677597686,13
0,0,2,0,33,100,63,95,84,83,92,83,602,86.10702355989173,8
1,0,2,0,31,79,80,90,92,91,98,96,628,89.76225418908601,8
1,0,2,0,13,82,67,94,88,86,89,98,604,86.28571428571429,9
0,0,6,0,22,97,92,87,61,75,62,94,568,81.14285714285714,5
1,0,5,0,26,90,89,93,90,93,91,95,645,92.16320667815627,12
0,0,4,0,30,77,96,98,89,85,62,62,569,81.28571428571429,11
0,0,4,0,12,98,66,98,60,93,72,70,560,80.09606154355036,15
0,0,4,0,22,97,74,84,88,66,77,88,576,82.36884131194695,15
1,0,1,0,13,68,69,84,99,69,77,86,555,79.30465093610117,6
1,1,5,0,4,74,74,83,52,70,87,95,535,76.42857142857143,7
1,1,1,1,1,54,55,50,100,77,61,78,475,67.85714285714286,7
0,0,3,0,35,85,100,90,93,94,97,98,657,93.85714285714286,5
0,0,2,0,15,91,81,85,85,62,86,87,580,82.95827211262156,9
0,0,1,0,14,91,65,75,60,93,79,82,545,77.85714285714286,9
0,0,2,0,2,78,70,77,61,69,78,96,532,76.05866691165012,3
0,0,6,0,31,94,87,96,96,84,93,87,639,91.36282388915922,0
0,1,6,0,1,90,80,63,94,64,70,79,540,77.14285714285714,3
1,0,3,0,15,80,93,98,95,95,91,87,640,91.56052604532155,6
0,0,2,0,2,59,65,72,60,94,63,75,488,69.71428571428571,16
1,0,4,0,32,89,89,74,61,62,90,69,537,76.82143730331457,9
0,0,3,0,30,96,94,98,77,86,87,75,615,87.9647172021475,13
0,0,7,0,9,62,64,65,86,67,94,68,506,72.28571428571429,4
1,1,4,0,5,54,93,96,59,84,79,93,558,79.71428571428571,7
0,0,1,0,28,83,67,98,78,70,88,89,576,82.32063661627895,13
0,0,3,0,1,63,78,97,67,72,64,67,508,72.57142857142857,3
0,0,3,0,14,90,92,69,99,93,96,68,609,87.05043391418985,4
0,0,4,1,23,100,77,75,74,80,94,74,574,82.0,5
1,0,1,0,34,91,98,76,99,65,98,71,598,85.42857142857143,0
1,1,8,0,2,71,52,53,64,89,76,70,475,67.85714285714286,7
1,0,1,0,30,90,77,95,91,83,98,99,635,90.78978240901935,8
0,0,2,0,16,97,87,95,78,93,90,84,626,89.48391114404404,11
0,0,2,0,0,65,77,81,81,63,66,67,503,71.97821071401452,3
1,0,0,0,13,65,90,82,80,75,90,90,575,82.21589348173892,6
1,0,7,0,4,72,99,61,67,95,98,89,581,83.0,7
0,0,5,0,18,75,76,96,64,88,72,67,543,77.62211817279865,11
0,0,2,0,43,86,97,87,89,97,88,86,633,90.49644788838745,1
0,0,3,0,14,96,70,86,72,99,85,85,597,85.30172288184772,11
1,0,1,1,3,60,70,61,63,61,71,73,459,65.57142857142857,4
0,0,1,0,19,83,93,64,90,85,93,76,586,83.75315129481285,9
0,0,3,0,2,98,95,71,84,81,85,89,606,86.65164655385456,3
0,0,2,0,33,100,63,95,86,85,89,84,604,86.28599188361667,8
0,0,0,0,14,92,92,92,66,90,68,66,566,80.85714285714286,13
0,1,5,0,4,77,58,90,72,75,88,90,550,78.57142857142857,7
0,0,0,0,26,77,99,93,81,79,87,97,615,87.98523379395182,0
1,0,0,0,5,73,100,78,77,71,61,66,526,75.14285714285714,3
0,0,2,0,18,89,67,93,83,65,94,67,558,79.71428571428571,5
1,0,2,0,12,80,90,95,84,85,76,85,599,85.58169880361976,2
0,0,10,0,0,94,75,91,64,67,93,65,549,78.42857142857143,7
0,0,2,0,12,88,65,82,64,77,92,63,534,76.31366690304314,13
0,0,3,0,15,97,72,87,74,100,83,84,600,85.77231606771875,11
0,0,3,1,6,85,85,70,94,83,86,69,575,82.19916378988661,16
0,0,2,0,12,76,95,64,65,78,81,76,536,76.65700232356164,4
0,0,0,0,4,81,85,76,88,81,87,86,588,84.05426193329843,16
0,0,4,0,8,82,75,68,63,68,60,81,500,71.56211690388623,15
1,1,5,0,5,97,83,93,67,85,63,66,554,79.14285714285714,14
0,0,4,1,3,67,91,76,63,89,94,80,564,80.6218819127626,16
1,0,1,1,4,71,65,96,66,89,67,72,530,75.78153439741172,16
1,0,1,0,11,62,65,79,64,65,80,79,498,71.2103002176447,6
0,0,2,0,22,75,79,66,78,55,85,95,535,76.50451802297994,11
1,0,2,0,21,92,77,91,79,98,77,87,601,85.85714285714286,9
0,0,1,0,2,71,76,93,96,91,87,98,613,87.65497196727338,3
0,0,5,0,5,64,62,75,98,92,61,65,520,74.34276887878902,16
0,0,2,0,5,90,61,86,92,84,86,75,577,82.48917039743759,12
1,1,8,1,0,92,78,78,85,94,94,73,594,84.85714285714286,7
1,0,3,0,12,70,68,89,60,79,85,66,517,73.85714285714286,6
0,0,4,0,3,86,91,88,71,81,95,72,587,83.9828591332812,2
1,0,1,1,26,74,92,81,79,74,85,86,571,81.57142857142857,0
0,0,2,0,15,93,84,86,82,62,87,84,578,82.57142857142857,9
0,0,3,0,32,82,96,97,97,93,69,85,620,88.71214962056767,8
0,0,3,0,27,94,87,87,81,97,74,82,605,86.55975109171524,11
0,0,1,0,32,88,89,92,89,91,79,72,603,86.18570398022223,8
0,0,3,0,20,79,71,64,66,94,78,83,538,76.91215995566742,9
1,0,7,0,4,58,50,73,54,94,51,74,454,64.85714285714286,7
0,0,6,0,31,80,87,94,67,88,81,76,576,82.29047788299377,13
0,0,1,1,12,94,65,90,79,97,76,75,576,82.28571428571429,13
1,0,6,0,1,89,55,89,67,55,64,70,489,69.85714285714286,7
1,0,2,0,11,61,76,93,62,92,91,85,563,80.5476974392501,6
1,0,1,0,30,77,78,87,89,96,98,90,617,88.27920038048819,8
1,0,3,1,20,99,77,60,99,100,83,72,590,84.28571428571429,5
0,0,1,0,33,100,90,89,91,86,75,72,603,86.14285714285714,1
0,0,2,0,27,70,88,60,68,66,82,60,494,70.57142857142857,0
0,1,4,0,4,65,76,92,86,93,61,97,570,81.42857142857143,7
1,0,4,0,5,63,68,91,82,90,86,75,555,79.28571428571429,4
1,0,2,0,8,62,69,99,95,73,79,83,560,80.0,6
0,0,3,0,39,99,91,87,93,85,96,99,653,93.39354602403425,1
1,0,8,1,28,76,69,86,72,71,79,63,516,73.71428571428571,9
0,0,6,0,30,92,70,94,94,84,82,69,587,83.89105773495584,8
0,0,6,0,9,89,94,64,74,61,62,60,507,72.51186556608923,15
0,0,1,0,35,95,89,92,87,93,86,93,637,91.05029871006171,1
0,0,6,0,1,98,85,73,67,73,86,84,568,81.18929136584826,3
0,0,3,0,30,88,93,96,66,92,78,71,587,83.94037771977933,13
1,0,1,0,7,96,86,79,85,93,98,87,627,89.60431609062135,2
0,0,2,0,8,65,94,90,78,77,87,74,568,81.24707301028059,16
1,0,1,0,17,90,75,99,88,61,96,94,605,86.5387499376489,10
0,0,1,0,13,68,82,85,65,92,96,68,559,79.98256326305875,2
0,0,1,0,34,94,90,91,86,95,84,93,635,90.79765543544818,1
1,0,7,0,14,92,74,90,87,89,94,87,613,87.57142857142857,5
0,0,2,0,30,83,77,84,73,75,84,82,558,79.71428571428571,13
0,0,3,1,15,92,69,92,78,97,71,78,579,82.84171668390594,13
0,0,6,0,23,69,90,80,62,64,93,95,556,79.54954642411502,10
0,0,3,1,24,82,71,84,68,74,64,73,516,73.71428571428571,13
1,0,5,0,1,88,91,88,97,73,92,95,628,89.72161114289977,14
0,0,3,0,28,81,82,76,88,82,80,74,567,81.02099864921895,11
0,0,5,0,27,83,83,84,92,63,68,71,548,78.40382830429857,15
0,0,2,0,23,98,76,82,60,88,91,92,589,84.27386583648011,9
1,0,5,0,27,94,72,92,87,89,63,68,568,81.20841970430764,1
0,0,6,0,19,91,74,96,79,97,64,81,585,83.60254496952065,13
1,0,2,0,35,99,96,100,95,90,95,88,663,94.71428571428571,8
0,0,2,0,32,81,64,84,90,86,83,93,586,83.73538183796836,8
1,0,3,0,31,95,98,76,61,87,72,100,589,84.14285714285714,5
1,0,1,1,9,64,89,91,99,60,98,93,594,84.85714285714286,4
0,0,2,0,26,93,95,80,88,83,62,65,566,80.85714285714286,5
1,0,2,0,1,99,91,61,90,79,84,71,578,82.60747272757541,3
0,0,1,0,29,78,80,72,65,90,99,95,579,82.71428571428571,0
1,0,8,1,1,70,98,51,51,96,96,70,532,76.0,7
0,0,1,0,9,88,79,68,73,98,89,85,583,83.31871526292841,15
1,0,7,0,7,92,89,79,76,86,61,81,564,80.57142857142857,15
1,0,4,0,26,90,74,87,74,91,98,83,598,85.53385003579496,10
0,0,5,0,17,91,76,90,76,75,72,68,551,78.77280185601826,13
0,0,2,0,20,70,78,80,91,91,90,71,575,82.17910303686365,10
1,0,4,0,5,88,73,70,97,77,99,60,567,81.03491040198769,2
1,0,1,0,4,67,67,65,67,63,95,63,490,70.0951410151655,3
0,0,3,0,3,62,88,81,87,92,62,66,541,77.41327221764685,3
0,0,1,0,16,90,73,98,70,65,81,80,560,80.05821545938895,13
1,0,1,0,3,63,67,86,94,95,91,96,594,84.97944875653225,3
0,0,4,0,3,81,95,85,95,73,60,81,573,81.94610584525314,3
1,0,10,1,3,65,100,80,83,57,81,81,547,78.14285714285714,7
1,0,1,0,8,95,84,80,83,94,97,88,624,89.2834580060459,2
0,0,2,0,22,86,73,83,68,96,82,81,573,81.85714285714286,13
0,0,1,0,21,93,95,80,60,88,93,87,598,85.47434855048847,13
0,0,3,0,14,60,90,87,91,78,77,82,565,80.71428571428571,2
0,0,6,0,3,91,91,97,71,80,66,94,593,84.82438182031923,14
1,0,5,0,29,75,88,65,80,76,94,97,575,82.14285714285714,9
0,0,3,0,4,86,70,97,63,65,78,83,544,77.82281505414498,14
1,0,10,0,4,92,98,60,74,63,89,80,556,79.42857142857143,7
0,0,6,0,3,92,92,97,71,80,67,93,595,85.02127245619879,14
1,0,2,0,7,79,78,100,90,89,80,68,584,83.42857142857143,6
0,0,1,1,29,84,66,99,80,71,88,89,577,82.42857142857143,13
0,0,3,0,20,80,88,94,94,99,97,98,652,93.20759170963728,13
1,0,4,0,9,91,84,73,97,92,83,79,602,86.06830411234874,6
0,0,2,0,5,51,65,97,83,92,81,90,563,80.52732787161129,16
0,0,1,0,13,92,82,69,61,81,83,76,548,78.34588777332603,12
1,0,0,0,11,69,85,70,79,68,81,89,541,77.28571428571429,6
0,0,3,0,27,79,77,70,62,91,98,76,556,79.48099756122947,10
0,0,1,0,3,73,74,94,76,97,86,85,585,83.57142857142857,2
0,0,7,0,5,72,69,91,69,53,73,95,522,74.57142857142857,7
0,0,0,0,4,81,84,76,88,84,89,87,589,84.14285714285714,16
0,0,2,0,6,61,71,93,77,97,74,79,555,79.38948030639911,16
0,0,6,0,24,90,60,86,83,69,77,84,553,79.03421060219344,15
0,0,2,0,35,98,92,91,89,95,92,90,647,92.42857142857143,4
0,0,2,0,12,85,65,60,78,81,96,76,541,77.28571428571429,9
0,0,3,0,10,87,79,80,90,90,71,87,586,83.78458410295492,2
0,0,1,0,11,93,85,85,62,68,87,65,548,78.36080049817745,2
0,0,4,0,4,78,98,76,68,86,91,82,579,82.71428571428571,2
0,0,3,0,2,67,82,92,94,61,64,72,536,76.63980676174845,16
1,0,1,0,35,88,95,93,98,93,92,97,659,94.25369039685748,9
1,0,0,0,3,91,78,81,61,85,72,87,558,79.81056272359955,14
1,0,4,0,7,97,63,61,77,74,94,61,527,75.28571428571429,15
0,1,9,0,1,61,73,76,51,76,50,77,464,66.28571428571429,7
0,0,1,0,15,76,76,91,84,78,85,78,571,81.66986592173429,12
0,0,3,0,4,75,69,85,73,79,93,74,548,78.28571428571429,4
1,0,3,0,12,75,86,80,80,61,90,78,553,79.07710025824045,6
1,0,2,0,7,81,88,98,91,80,66,86,594,84.86462415623596,12
1,0,1,0,20,87,99,92,85,62,69,67,561,80.14285714285714,5
0,0,1,0,8,78,80,65,75,71,61,76,510,72.9456050962308,15
0,0,2,0,22,94,77,91,85,95,70,67,582,83.15327660790399,1
1,0,2,0,22,75,83,70,71,86,95,76,556,79.42857142857143,9
1,0,2,0,12,95,82,93,99,66,93,86,614,87.71428571428571,9
0,0,3,0,3,80,75,70,72,78,88,75,541,77.34994134262058,3
